,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b2460,153.431968166768,-5.33145265595049,0.7573860519625341,-5.7189495960836,1.07184581393726e-08,8.06296013534303e-07,eutQ,putative ethanolamine utilization protein EutQ,
b2725,191.388980121526,-5.34946011630871,0.566142870438586,-7.6826192528738,1.5586833052724502e-14,3.60775235812677e-12,hycA,regulator of the transcriptional regulator FhlA,
b2879,213.673958291077,-5.355193016854829,0.7095374662311948,-6.138073356419129,8.352829275323861e-10,7.85426977795297e-08,ssnA,putative aminohydrolase,
b4153,2191.0401803068,-5.35594744271676,0.550186816221786,-7.917215233599549,2.42889086438832e-15,6.644120555404039e-13,frdB,fumarate reductase iron-sulfur protein,"eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00620  Pyruvate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco02020  Two-component system"
b4195,825.041884606106,-5.42716833980962,0.45535571160133004,-9.7224394621971,2.4191510336236697e-22,2.42640848672455e-19,ulaC,L-ascorbate specific PTS enzyme IIA component,"eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco02060  Phosphotransferase system (PTS)"
b3547,1863.1441744070898,-5.44757267101033,0.7404460705755691,-6.006612564711309,1.89439469223781e-09,1.72734352392229e-07,yhjX,putative pyruvate transporter,
b0613,253.913746281996,-5.501205277526879,0.8703123461771409,-5.17194234609963,2.3167307291978803e-07,1.2229899586239399e-05,citG,triphosphoribosyl-dephospho-CoA synthase,eco02020  Two-component system
b3117,3462.8219526278003,-5.562857130571341,0.699250451505448,-6.525354571810079,6.78408539243516e-11,7.560486276236071e-09,tdcB,catabolic threonine dehydratase,"eco00260  Glycine, serine and threonine metabolism, eco00290  Valine, leucine and isoleucine biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01230  Biosynthesis of amino acids"
b0062,2873.79763226018,-5.61197497761302,0.9153021431111371,-5.038745962002,4.68591952006343e-07,2.2380844183922e-05,araA,L-arabinose isomerase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b4154,6781.357668208289,-5.64669971244522,0.5624306362896551,-8.26181828056064,1.43470005907505e-16,5.3962655971960204e-14,frdA,fumarate reductase flavoprotein subunit,"eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00620  Pyruvate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco02020  Two-component system"
b0617,161.64465290471,-5.657119505178129,0.8634642062231469,-5.393529310900679,6.908704977801629e-08,4.24250883228675e-06,citD,citrate lyase acyl carrier protein,eco02020  Two-component system
b4572,403.42862638866205,-5.6624064491584,0.582512181333655,-8.00396386301118,1.2047675952084302e-15,3.62514569398216e-13,ylbE,DUF1116 domain-containing protein YlbE,
b2453,157.41827779665599,-5.746921172434339,0.686248752445022,-6.91720189730273,4.60651365554443e-12,7.295262941859571e-10,eutG,putative alcohol dehydrogenase in ethanolamine utilization,"eco00010  Glycolysis / Gluconeogenesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b4194,686.240564484809,-5.80281223195704,0.40600529829546006,-11.8294324042587,2.7499497949272e-32,8.274598932935931e-29,ulaB,L-ascorbate specific PTS enzyme IIB component,"eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco02060  Phosphotransferase system (PTS)"
b2878,802.558918607672,-5.827945633404571,0.687918870193888,-7.0181904328977405,2.24760077233944e-12,3.97825336704081e-10,ygfK,"putative oxidoreductase, Fe-S subunit",eco00450  Selenocompound metabolism
b0614,145.070809408147,-5.89967651914211,0.841106600877708,-5.825274125811419,5.7018929504082105e-09,4.63702591561576e-07,citX,apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,eco02020  Two-component system
b0517,400.70391578538903,-6.05641490944127,0.8035215695276129,-6.29281789213688,3.11754006013401e-10,3.2347165658424996e-08,allD,ureidoglycolate dehydrogenase,"eco00230  Purine metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b2724,55.2650633255791,-6.07642629240041,1.0008895336344201,-5.071914653725,3.93833019422557e-07,1.94269435318439e-05,hycB,formate hydrogenlyase subunit HycB,
b4152,845.213302299622,-6.103860378129919,0.781766328501235,-6.528626511600731,6.63755344459036e-11,7.560486276236071e-09,frdC,fumarate reductase membrane protein FrdC,"eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00620  Pyruvate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco02020  Two-component system"
b2457,81.7169507863705,-6.104750260993379,0.947696984826213,-5.38647937339326,7.1851170678608e-08,4.32400345143863e-06,eutM,"putative structural protein, ethanolamine utilization microcompartment",
b4193,1093.2818811431,-6.119387259431259,0.61139290226316,-8.37331810768672,5.601812165775121e-17,2.8093088011362203e-14,ulaA,L-ascorbate specific PTS enzyme IIC component,"eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco02060  Phosphotransferase system (PTS)"
b2872,1984.0450341331,-6.174275469941231,0.678914956273866,-7.62138972212301,2.50958989014116e-14,5.39382569959624e-12,ygeY,putative peptidase YgeY,
b0518,417.12649917754095,-6.261844398443491,0.7229402729174129,-7.27839435090454,3.3781663121877403e-13,6.35306402085806e-11,fdrA,putative acyl-CoA synthetase FdrA,
b3118,2305.83785073553,-6.26917674687989,0.632014583613,-8.33711259755733,7.612656440864691e-17,3.27235474722312e-14,tdcA,DNA-binding transcriptional activator TdcA,
b0618,350.92069445923795,-6.27818546312982,0.77982774351258,-6.7683991843574,1.3021507467293e-11,1.70355286822108e-09,citC,citrate lyase synthetase,eco02020  Two-component system
b1256,1237.24894309602,-6.4862143298124,0.888801671917348,-6.17259677063543,6.71773850898386e-10,6.520540378558849e-08,ompW,outer membrane protein W,
b2456,54.6253550327305,-6.67663829153286,1.18090114937649,-4.80703934832319,1.53181850333902e-06,6.77829687727516e-05,eutN,putative carboxysome structural protein,
b0511,1148.14349488867,-6.71769676793079,0.671166154624619,-8.51904812025076,1.6086999857037303e-17,1.21014456424563e-14,ybbW,putative allantoin transporter,
b2870,1915.80277913849,-6.9381837999341,0.8607184276494799,-6.8991015054139995,5.233246964935309e-12,7.87342005874517e-10,ygeW,putative carbamoyltransferase YgeW,
b0512,2615.9073300265,-7.00126019523775,0.7106384411569939,-8.44488539835682,3.04343874952744e-17,1.83154143946561e-14,allB,allantoinase,"eco00230  Purine metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b0509,649.142154383052,-7.70681133365113,1.02178189892233,-6.56383846760718,5.24400085140164e-11,6.574666067444809e-09,glxR,tartronate semialdehyde reductase 2,"eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways"
