,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b3092,8123.60368535478,3.2468645484995,0.615812671160246,3.64861694753083,0.000263655878067358,0.00445770496431685,uxaC,D-glucoronate/D-galacturonate isomerase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b0599,462.708276016867,3.23539092829256,0.727787302577495,3.07148932164083,0.0021299378247080897,0.0278651431067245,hcxA,hydroxycarboxylate dehydrogenase A,
b0895,330.138405346582,3.23135985260742,0.49119295100967797,4.54273590046584,5.5528801842665e-06,0.00014280868781588,dmsB,dimethyl sulfoxide reductase subunit B,"eco00920  Sulfur metabolism, eco01100  Metabolic pathways"
b4192,3155.57164918661,3.2311862508556004,0.751406313773088,2.96934722261248,0.0029843316952124803,0.0363010751967076,ulaG,L-ascorbate-6-phosphate lactonase,"eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b2459,75.91133811087408,3.22729377495022,0.7023087505451229,3.17138832916637,0.00151712185765438,0.020706145383377,eutT,putative ethanolamine utilization cobalamin adenosyltransferase,"eco00860  Porphyrin and chlorophyll metabolism, eco01100  Metabolic pathways"
b3556,17064.480936283202,3.2039700710543,0.730597090575157,3.01666965210503,0.0025556816179514,0.0317770495389081,cspA,cold shock protein CspA,
b1873,54.898869825389006,3.1936218516939103,0.7390254672835469,2.96826286617301,0.00299488088733602,0.0363010751967076,torY,cytochrome c quinol dehydrogenase TorY,"eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b3093,1246.8082971009,3.19061509306652,0.528112786106603,4.1480061659108,3.35383368573177e-05,0.000736619383968387,exuT,hexuronate transporter,
b3686,850.3902151356849,3.18243695562234,0.762911590910583,2.86066823682343,0.00422749186608711,0.048001973679457,ibpB,small heat shock protein IbpB,
b3944,59.2142689072025,3.16246627193611,0.5115071220999889,4.22763668090901,2.3615871863227498e-05,0.000538334533609482,yijF,conserved protein YijF,
b2243,234.653965215182,3.1596284394672995,0.5246618407925441,4.11622929581654,3.85121178214192e-05,0.0008047427953100719,glpC,anaerobic glycerol-3-phosphate dehydrogenase subunit C,"eco00564  Glycerophospholipid metabolism, eco01110  Biosynthesis of secondary metabolites"
b0211,5355.55077733854,3.15013154800372,0.540732665836626,3.9763300496688396,6.99869743596868e-05,0.0013586503603116,mltD,membrane-bound lytic murein transglycosylase D,
b2675,8386.092078639209,3.14517734820162,0.7019064695656371,3.0562153808457295,0.00224150177785511,0.0287747240445207,nrdE,ribonucleoside-diphosphate reductase 2 subunit alpha,"eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b2674,1935.60681148233,3.14406978781759,0.470745305072276,4.55462808596338,5.24783411948347e-06,0.000136289857578684,nrdI,dimanganese-tyrosyl radical cofactor maintenance flavodoxin NrdI,
b3570,4039.0536790401397,3.1426193100563102,0.708609878898499,3.0236938177984602,0.0024970902013245,0.0311773627211013,bax,putative glycoside hydrolase Bax,
b0619,1896.1368066477698,3.0796813776066,0.575270044784642,3.6151393531800298,0.00030018610456000603,0.00501811104789477,dpiB,sensory histidine kinase DpiB,eco02020  Two-component system
b2673,1025.57730198512,3.0787718780849396,0.5722546785352579,3.63259918364627,0.000280580673410259,0.004716576794924421,nrdH,glutaredoxin-like protein,
b2874,939.343490274121,3.0750438933489597,0.60319034608651,3.44011456219719,0.000581468001217073,0.00895191985347678,yqeA,putative amino acid kinase YqeA,"eco00220  Arginine biosynthesis, eco00230  Purine metabolism, eco00910  Nitrogen metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b4105,37.8042611574058,3.05281501891646,0.696432757880214,2.9476141029965,0.00320236545722447,0.03808663107031,phnD,phosphonate ABC transporter periplasmic binding protein,eco02010  ABC transporters
b2205,370.21001469250604,3.04838336139674,0.6942820773322029,2.95036186051022,0.00317401944327696,0.037899303590556994,napG,ferredoxin-type protein NapG,
b1660,964.131711471483,3.03616551821665,0.494463145592665,4.1179318142631205,3.82287761249472e-05,0.0008047427953100719,ydhC,putative transporter YdhC,
b3062,109.93819778755899,3.02049734842563,0.437262790720719,4.6207850091596905,3.8229077209222295e-06,0.00010270651189513399,ttdB,L(+)-tartrate dehydratase subunit beta,"eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways"
b1705,674.027264976968,3.0156200939841495,0.36319663543567404,5.549666206478769,2.86215534724063e-08,1.19614242220098e-06,ydiE,PF10636 family protein YdiE,
b2802,711.161302169931,3.0071966446083396,0.662929825373854,3.02776639062271,0.0024636846139179302,0.0308884458469961,fucI,L-fucose isomerase,"eco00051  Fructose and mannose metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1531,3038.1618092561894,3.00260752000029,0.644466987474303,3.1073857294826,0.00188749940731502,0.0250197608661273,marA,DNA-binding transcriptional dual regulator MarA,eco01503  Cationic antimicrobial peptide (CAMP) resistance
b1973,1443.85197589214,2.99081064118023,0.664187376201207,2.99736296188975,0.0027232626434487398,0.0337213880417171,zinT,metal-binding protein ZinT,
b3654,759.818273679442,2.98396473895337,0.691955265170523,2.8671864191458303,0.0041413898903529,0.0477449891956777,xanP,xanthine:H(+) symporter XanP,
b0375,37.8219574599419,2.9457146997253503,0.6798654146710861,2.8619115750529502,0.00421094371615028,0.0479951880374855,iprA,putative DNA-binding transcriptional regulator IprA,
b4074,98.71523595382601,2.9393395935636604,0.5113676695271939,3.79245640491264,0.00014916444276661298,0.0026558331851168,nrfE,putative cytochrome c-type biogenesis protein NrfE,
b0848,285.044288542246,2.893642063713,0.46142590094802605,4.10389200047593,4.06257169985028e-05,0.000843053672058585,ybjM,putative inner membrane protein,
b3091,2240.17517571703,2.8884042756046098,0.517573165978528,3.6485745392815696,0.000263699396360385,0.00445770496431685,uxaA,D-altronate dehydratase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b4123,685.4315883219281,2.8804177150435604,0.61278285531859,3.06865262094501,0.00215026463089697,0.0280092912310345,dcuB,anaerobic C4-dicarboxylate transporter DcuB,eco02020  Two-component system
b2452,112.26369665589199,2.86937499752025,0.615212170851796,3.03858585068627,0.00237691368864191,0.0300509802064013,eutH,putative inner membrane protein,
b1673,412.116693611379,2.86379042179124,0.374532583393592,4.97631048520178,6.48076657523597e-07,1.9697602651399e-05,ydhV,putative oxidoreductase,
b3828,808.038547023213,2.8602072043774904,0.417375028335887,4.45692022302894,8.31455273168838e-06,0.00020176200943266398,metR,DNA-binding transcriptional dual regulator MetR,
b3437,2318.9412514259398,2.84831332216579,0.466248555077174,3.9642231638870298,7.363534359917359e-05,0.00140233385373363,gntK,"D-gluconate kinase, thermostable","eco00030  Pentose phosphate pathway, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2676,4834.4326355248295,2.83859543887574,0.618563872167449,2.9723614999261003,0.00295518506875617,0.0361469588288103,nrdF,ribonucleoside-diphosphate reductase 2 subunit beta,"eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b3329,103.87405304885799,2.82821204125818,0.53664133526805,3.4067670921118998,0.000657371966340916,0.00989016123359907,gspH,Type II secretion system protein GspH,eco03070  Bacterial secretion system
b4602,101.93076903214701,2.82328424797729,0.496203279349548,3.67447037102891,0.00023834329903169103,0.00407485787946794,ynhF,stress response membrane protein YnhF,
b3710,884.6512863431261,2.81580920845169,0.422191323689625,4.30091550101723,1.70093916273905e-05,0.000396753948890063,mdtL,efflux pump MdtL,
b4076,107.58677384705,2.8118545394549,0.523902359019065,3.4583820978537703,0.000543430068395365,0.00860621618842976,nrfG,putative formate-dependent nitrite reductase complex subunit NrfG,
b3367,488.243350540927,2.80880734071345,0.449759754745765,4.0217189769144905,5.77749625935266e-05,0.00114371620028896,nirC,nitrite transporter NirC,
b2056,58.86437924054971,2.7656093205888,0.514061186243869,3.4346287326022797,0.000593366162774874,0.00906314103446495,wcaD,putative colanic acid polymerase,
b0620,680.510196896046,2.74855750803973,0.40617603720235496,4.30492532273293,1.67042073798901e-05,0.000392679375047573,dpiA,DNA-binding transcriptional dual regulator DpiA,eco02020  Two-component system
b0573,67.4806776567615,2.71508651671884,0.593718597422268,2.88871954519394,0.00386813898791554,0.0449903384162089,cusF,copper/silver export system periplasmic binding protein,eco02020  Two-component system
b1053,604.2141283878119,2.7019750406316,0.48827259629815206,3.4857066596306097,0.000490838925378116,0.00781446733578175,mdtG,efflux pump MdtG,
b2458,393.19600106121203,2.68385662171212,0.49513184576720604,3.4008247219545797,0.0006718289021073451,0.0100573789375174,eutD,phosphate acetyltransferase EutD,"eco00620  Pyruvate metabolism, eco01100  Metabolic pathways"
b2368,68.3302055100481,2.6243120076512096,0.516343775994125,3.1457956562445197,0.00165635687779859,0.0223496764363047,emrK,tripartite efflux pump membrane fusion protein EmrK,eco02020  Two-component system
b0896,284.67889539214,2.5701659826869,0.46613658382080103,3.36846760624677,0.000755872788258432,0.0112040454180769,dmsC,dimethyl sulfoxide reductase subunit C,"eco00920  Sulfur metabolism, eco01100  Metabolic pathways"
b3078,183.95629604269797,2.5617012966559303,0.539056486718503,2.8971013894346402,0.0037662801433475603,0.0440962527289214,ygjI,putative transporter YgjI,
b3061,89.19884609551501,2.51383499282793,0.512392038334363,2.9544467508686503,0.00313230203162584,0.0375501865066221,ttdA,L(+)-tartrate dehydratase subunit alpha,"eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways"
b3207,3636.6546090435204,2.48994100960541,0.36182997645691706,4.117793180639961,3.825177402279629e-05,0.0008047427953100719,yrbL,protein kinase-like domain-containing protein YrbL,
b1643,309.710169783062,2.47464467509098,0.47138395435568,3.12833023157655,0.00175802537874691,0.0234066299320773,ydhI,DUF1656 domain-containing protein YdhI,
b0039,790.609844803752,2.46625661505328,0.292814823599197,5.007453506043411,5.51548686506001e-07,1.6934795894862803e-05,caiA,crotonobetainyl-CoA reductase,
b0574,40.978694394939104,2.46257451221467,0.46000785265180105,3.1794555327336003,0.00147552006589988,0.0203662379738199,cusB,copper/silver export system membrane fusion protein,eco02020  Two-component system
b3188,150.862226120227,2.39559871532464,0.36100205468565294,3.8659024158182995,0.00011067918892065801,0.00203069316745281,sfsB,putative transcriptional regulator SfsB,
b3323,597.614724816577,2.3680577218241297,0.4808599172712679,2.8450234105338597,0.00444081591256513,0.0498597577645838,gspA,Type II secretion system protein GspA,
b0038,693.654179876973,2.3248925790551,0.432677432221948,3.0620792312908898,0.0021980526299073,0.0283860101433093,caiB,gamma-butyrobetainyl-CoA:carnitine CoA transferase,
b0994,390.614777106733,2.3233799147660297,0.284891266240192,4.645210547276981,3.39729795496874e-06,9.378412427982521e-05,torT,periplasmic trimethylamine-N-oxide binding protein,
b2201,393.448236685546,2.30536431940529,0.37951123729984,3.4395933271772097,0.000582588879123911,0.00895191985347678,ccmA,heme trafficking system ATP-binding protein,eco02010  ABC transporters
b0590,357.75312962772796,2.30012214189528,0.41534240954613594,3.1302417283031203,0.00174662511541466,0.0233581998768121,fepD,ferric enterobactin ABC transporter membrane subunit FebD,eco02010  ABC transporters
b2289,4304.99270184943,2.09206980706741,0.35744381808997,3.0552208537357797,0.0022489484686313,0.0287747240445207,lrhA,DNA-binding transcriptional dual regulator LrhA,
b0076,285.69579761755796,2.0888528244817297,0.31092590622717603,3.50196880566834,0.00046183368726995994,0.007431323876980259,leuO,DNA-binding transcriptional dual regulator LeuO,
b2991,263.546019301921,2.08885200257423,0.36807901828372297,2.9582017677924703,0.0030943950729065603,0.0372441390975033,hybF,hydrogenase maturation protein HybF,
b3211,199.583939510326,2.02376972968829,0.337806250514255,3.0306417602687103,0.00244034599819084,0.0307238540106956,yhcC,radical SAM family oxidoreductase YhcC,
b1614,16192.44977094,-1.8931535246932099,0.23152394145073898,-3.8577156172129303,0.000114451701599149,0.00208718284916267,ydgA,conserved protein YdgA,
b2286,18943.3923422518,-1.9925723724566498,0.343875472372976,-2.8864296880705695,0.0038963979703775602,0.0450933134341003,nuoC,NADH:quinone oxidoreductase subunit CD,"eco00190  Oxidative phosphorylation, eco01100  Metabolic pathways"
b0741,19197.409912960702,-2.2421570857237403,0.388524880097659,-3.19711078840437,0.00138811600790009,0.0194271677570762,pal,peptidoglycan-associated outer membrane lipoprotein Pal,
b2257,726.6086928686341,-2.25562990965444,0.440656502703018,-2.8494528095065403,0.00437945020249902,0.0493549275629945,arnT,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase,"eco00540  Lipopolysaccharide biosynthesis, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b1055,3267.2561274924797,-2.30777848521641,0.45656949109307104,-2.8643580237598996,0.00417855426632459,0.0478071094576832,yceA,UPF0176 protein YceA,
b1703,2216.81778998912,-2.3309954381988702,0.38699022468961103,-3.4393515734574502,0.000583109435454121,0.00895191985347678,ppsR,posphoenolpyruvate synthetase regulatory protein,
b1136,68638.0600208975,-2.4412989403761003,0.493520568994951,-2.92044350514364,0.00349533564646708,0.0412449606283115,icd,isocitrate dehydrogenase,"eco00020  Citrate cycle (TCA cycle), eco00480  Glutathione metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1930,175.38555394361302,-2.44491562349381,0.419383827729373,-3.4453298576553797,0.000570362907902647,0.00893165422097831,yedF,putative sulfurtransferase YedF,
b0429,5867.527337925911,-2.54880787875491,0.37590914750622795,-4.12016544164904,3.78600446683892e-05,0.0008047427953100719,cyoD,cytochrome bo3 ubiquinol oxidase subunit 4,"eco00190  Oxidative phosphorylation, eco01100  Metabolic pathways"
b0740,46418.8880114575,-2.5572328669586297,0.524792501610139,-2.9673306348334103,0.00300397730939854,0.0363010751967076,tolB,Tol-Pal system periplasmic protein TolB,
b3962,7272.6511454313595,-2.66412941294323,0.516018220527795,-3.22494312553755,0.00125997697031611,0.017799392975029,sthA,soluble pyridine nucleotide transhydrogenase,"eco00760  Nicotinate and nicotinamide metabolism, eco01100  Metabolic pathways"
b0720,25490.4213396722,-2.67304729540612,0.4428608535378,-3.77781707739793,0.000158209011404876,0.0027839234813875602,gltA,citrate synthase,"eco00020  Citrate cycle (TCA cycle), eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1431,1928.17903660011,-2.7002814679156,0.542068376605715,-3.1366549706557296,0.00170887099085066,0.0229553250512037,ydcL,DUF3313 domain-containing lipoprotein YdcL,
b4269,2398.3080335739396,-2.73407666145886,0.5826733797927939,-2.9760698216134798,0.0029196838004611897,0.0358584839003581,ahr,"aldehyde reductase, NADPH-dependent",
b4232,10262.4441688274,-2.92318593774173,0.56669408327624,-3.39369334266414,0.000689568626873234,0.0102718415755523,fbp,"fructose-1,6-bisphosphatase 1","eco00010  Glycolysis / Gluconeogenesis, eco00030  Pentose phosphate pathway, eco00051  Fructose and mannose metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2421,1708.6431455578102,-2.94448805391012,0.6622034578848199,-2.93639066778829,0.00332055848412652,0.039336852278491,cysM,cysteine synthase B,"eco00270  Cysteine and methionine metabolism, eco01100  Metabolic pathways, eco01230  Biosynthesis of amino acids"
b0118,39129.6562510519,-2.9740435376365,0.279437795865473,-7.06433978096095,1.61381423034354e-12,1.4715051573041601e-10,acnB,hypothetical protein,"eco00020  Citrate cycle (TCA cycle), eco00630  Glyoxylate and dicarboxylate metabolism, eco00640  Propanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1929,6485.32057926765,-3.0213782293779303,0.568141428451022,-3.5578785988006603,0.00037386202106877,0.00611386315976049,yedE,putative selenium transporter YedE,
b0727,73011.1061887798,-3.07910819747047,0.62603686680813,-3.3210635151103403,0.0008967512722841331,0.013162558918551002,sucB,dihydrolipoyltranssuccinylase,"eco00020  Citrate cycle (TCA cycle), eco00310  Lysine degradation, eco00380  Tryptophan metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3447,1902.7311958023897,-3.0949192583038903,0.7312793087763059,-2.86473202942039,0.00417362263161604,0.0478071094576832,ggt,glutathione hydrolase proenzyme,"eco00430  Taurine and hypotaurine metabolism, eco00460  Cyanoamino acid metabolism, eco00480  Glutathione metabolism, eco01100  Metabolic pathways"
b0728,30512.5766638514,-3.1844473340749704,0.49892879696811604,-4.37827471043842,1.19622509962968e-05,0.00028342057675478,sucC,succinyl-CoA synthetase subunit beta,"eco00020  Citrate cycle (TCA cycle), eco00640  Propanoate metabolism, eco00660  C5-Branched dibasic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b0721,3378.8168839125105,-3.22645023634074,0.588310809516291,-3.78447956475816,0.000154030562514274,0.0027263409565026603,sdhC,"succinate:quinone oxidoreductase, membrane protein SdhC","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2662,4735.20757130165,-3.3494276220359502,0.8216401454901301,-2.8594362567744906,0.0042439470017054,0.0480076561207953,gabT,4-aminobutyrate aminotransferase GabT,"eco00250  Alanine, aspartate and glutamate metabolism, eco00280  Valine, leucine and isoleucine degradation, eco00310  Lysine degradation, eco00410  beta-Alanine metabolism, eco00640  Propanoate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b4114,1714.78061923666,-3.3816922053252596,0.5969570504991141,-3.9897212091455,6.61510012241069e-05,0.0013009696907407698,eptA,phosphoethanolamine transferase EptA,"eco00540  Lipopolysaccharide biosynthesis, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b1190,3682.12627248481,-3.54145577438343,0.494045104113562,-5.1441776332212,2.68695207044416e-07,9.084313235917401e-06,dadX,alanine racemase 2,"eco00473  D-Alanine metabolism, eco01100  Metabolic pathways, eco01502  Vancomycin resistance"
b1702,29154.2202231941,-3.54780814522354,0.402985814961999,-6.32232711581621,2.5765321979311097e-10,1.72284119634993e-08,ppsA,phosphoenolpyruvate synthetase,"eco00620  Pyruvate metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b1927,8889.520834878109,-3.5485056673326403,0.785317969697391,-3.24518954827261,0.0011737246799211401,0.0168177979137271,amyA,alpha-amylase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b1920,9020.94504662787,-3.61648182708414,0.534229321974636,-4.89767543535989,9.69770410520458e-07,2.8608227110353498e-05,tcyJ,cystine ABC transporter periplasmic binding protein,eco02010  ABC transporters
b1189,5493.36582230166,-3.6752553899248097,0.531480503268026,-5.03359083442366,4.81376560429866e-07,1.49731185266737e-05,dadA,D-amino acid dehydrogenase,"eco00360  Phenylalanine metabolism, eco01100  Metabolic pathways"
b1729,3664.49544692581,-3.6900109204760296,0.5999864175144419,-4.48345302818672,7.34447752505365e-06,0.00018264076754451598,tcyP,cystine/sulfocysteine:cation symporter,
b0724,7142.539774564179,-3.70673453051982,0.605798097046186,-4.468047264786071,7.89368671511133e-06,0.000194689371522705,sdhB,"succinate:quinone oxidoreductase, iron-sulfur cluster binding protein","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b1083,1381.18376587676,-3.74067247562859,0.858321469615279,-3.1930606103294106,0.0014077339538398198,0.0196105160514075,flgL,flagellar hook-filament junction protein 2,eco02040  Flagellar assembly
b2423,702.6093127306771,-3.7790699178709,0.5597821042226011,-4.964556560325089,6.88582173962471e-07,2.0719437614530702e-05,cysW,sulfate/thiosulfate ABC transporter inner membrane subunit CysW,"eco00920  Sulfur metabolism, eco02010  ABC transporters"
b0723,19729.3931802239,-3.8809822492073103,0.522251520625421,-5.51646502772686,3.4588628032779904e-08,1.42571481850185e-06,sdhA,"succinate:quinone oxidoreductase, FAD binding protein","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b1075,775.0675000670931,-3.8881361872034104,0.7073919751500011,-4.08279467206422,4.44973356720915e-05,0.000898607268706868,flgD,"flagellar biosynthesis, initiation of hook assembly",eco02040  Flagellar assembly
b2414,30805.6911589917,-3.9322038130695294,0.546859205397375,-5.36189897532921,8.23515949730549e-08,2.98549336474605e-06,cysK,O-acetylserine sulfhydrylase A,"eco00270  Cysteine and methionine metabolism, eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01230  Biosynthesis of amino acids"
b1074,393.066294265676,-3.95004749864834,0.750889083014766,-3.92873936428015,8.539232757560721e-05,0.00160590946046876,flgC,flagellar basal-body rod protein FlgC,eco02040  Flagellar assembly
b1070,1394.0933915063001,-3.96553893151751,0.9913311075907,-2.99147167763641,0.00277636290840714,0.0342380163581848,flgN,flagellar biosynthesis protein FlgN,eco02040  Flagellar assembly
b2424,1165.4882451009,-3.9666400917601097,0.664957167927124,-4.46140027485987,8.14258367620434e-06,0.000199195400664218,cysU,sulfate/thiosulfate ABC transporter inner membrane subunit CysU,"eco00920  Sulfur metabolism, eco02010  ABC transporters"
b1076,1700.3618932722102,-3.97054920452983,0.7198969610756379,-4.12635330491098,3.6856091515095504e-05,0.000792142709778016,flgE,flagellar hook protein FlgE,eco02040  Flagellar assembly
b1745,1224.70504021116,-3.9898715568194003,0.9812202037136311,-3.0470953874610496,0.00231064371978738,0.0293364006448955,astB,N-succinylarginine dihydrolase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b1078,554.271593921603,-4.02034799161358,0.652212774661907,-4.630924307146951,3.64036948076865e-06,9.86835294381338e-05,flgG,flagellar basal-body rod protein FlgG,eco02040  Flagellar assembly
b1889,907.1626383225231,-4.0488222224858,1.07229303101789,-2.84327337238373,0.00446527525832229,0.0499480046553597,motB,motility protein B,"eco02030  Bacterial chemotaxis, eco02040  Flagellar assembly"
b1748,1219.5321804529199,-4.07553322650883,0.9710228659453359,-3.16731287631899,0.0015385468998291801,0.0208535478449819,astC,succinylornithine transaminase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b1082,1835.20741915746,-4.07841145509874,0.9614292806528871,-3.20191148433534,0.00136518940503623,0.0191955837371683,flgK,flagellar hook-filament junction protein 1,eco02040  Flagellar assembly
b1077,642.000568920521,-4.0818789566222105,0.6843656552675961,-4.50326361777631,6.6917791599048204e-06,0.00016920641590045,flgF,flagellar basal-body rod protein FlgF,eco02040  Flagellar assembly
b1746,808.032518655181,-4.1181396476387695,0.982701836343797,-3.1730271912791004,0.0015085839491594802,0.020706145383377,astD,aldehyde dehydrogenase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b1926,243.85258516099302,-4.15643434634789,1.09281148099476,-2.88836126014587,0.00387254823855039,0.0449903384162089,fliT,flagellar biosynthesis protein FliT,eco02040  Flagellar assembly
b1922,781.660689914699,-4.21211274983858,0.976481697456211,-3.2894756329855497,0.00100374247180226,0.0145906333219952,fliA,"RNA polymerase, sigma 28 (sigma F) factor","eco02020  Two-component system, eco02026  Biofilm formation - Escherichia coli, eco02040  Flagellar assembly"
b2422,1906.98772780202,-4.24431436834908,0.617248986163978,-5.25608699418293,1.4715270336173302e-07,5.08945384385579e-06,cysA,sulfate/thiosulfate ABC transporter ATP binding subunit,"eco00920  Sulfur metabolism, eco02010  ABC transporters"
b1073,783.515914892808,-4.29851429099857,0.8902448767088309,-3.70517638157372,0.00021124368244326998,0.00365107127608906,flgB,flagellar basal-body rod protein FlgB,eco02040  Flagellar assembly
b0722,2285.3034706572503,-4.305387737332509,0.650853105730731,-5.0785464619108796,3.8033342743180793e-07,1.2174715778109698e-05,sdhD,"succinate:quinone oxidoreductase, membrane protein SdhD","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b1071,1331.20402683291,-4.310492397629661,0.8200661247251059,-4.03686031872048,5.41712997232404e-05,0.0010866762724482,flgM,anti-sigma factor for FliA (sigma(28)),"eco02020  Two-component system, eco02026  Biofilm formation - Escherichia coli, eco02040  Flagellar assembly"
b2750,846.923706762848,-4.31506364098321,0.60808216454348,-5.45167057065719,4.989882842009929e-08,1.92494326559075e-06,cysC,adenylyl-sulfate kinase,"eco00230  Purine metabolism, eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1744,772.982083669846,-4.47540395494161,1.00771013212721,-3.4488131498740295,0.000563056174270783,0.00887034569832872,astE,succinylglutamate desuccinylase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b3525,1200.8842697581301,-4.50577727811368,1.10568388962207,-3.1706867677270494,0.0015207903388921,0.020706145383377,pdeH,c-di-GMP phosphodiesterase PdeH,eco02026  Biofilm formation - Escherichia coli
b1742,157.402424783454,-4.5629691021823495,1.0874896629981,-3.2763245697063397,0.00105167625102709,0.0152139126891371,ves,HutD family protein Ves,
b2762,2708.65243591406,-4.6471242341864105,0.566777343338473,-6.434844788791049,1.23599565607596e-10,8.45252483893765e-09,cysH,phosphoadenosine phosphosulfate reductase,"eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b2425,2719.60525237313,-4.73187289769185,0.6711292094641429,-5.56058780494971,2.68867538454109e-08,1.15574631886916e-06,cysP,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP,"eco00920  Sulfur metabolism, eco02010  ABC transporters"
b1884,478.196017440579,-4.76243705675289,1.15181264326474,-3.26653564601314,0.00108872100316854,0.0156744569307854,cheR,chemotaxis protein methyltransferase,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
